scenario_id,decision_type,architecture,model,run,failed_criteria,total_scenarios,total_api_calls,total_latency_ms,total_tokens_input,total_tokens_output,successful_calls,failed_calls,successful_scenarios,failed_scenarios,EXTRACTION_INVALID_JSON,FAILED_MISSING_SCORE,FAILED_OUT_OF_BOUNDS,FAILED_INVALID_SCORE_TYPE,FAILED_API_EXHAUSTED,FAILED_UNKNOWN,avg_latency_ms,scenario_success_rate,FAILED_EXTRACTION_NON_JSON_WRAPPER,FAILED_EXTRACTION_INVALID_DECISION_TYPE,FAILED_EXTRACTION_INVALID_CALCULATOR,FAILED_EXTRACTION_MISSING_PARAMETERS,FAILED_EXTRACTION_INVALID_PARAMETERS,FAILED_EXTRACTION_DECISION_TYPE_MISMATCH,FAILED_EXTRACTION_EXCEPTION,FAILED_GROUND_TRUTH_CALCULATION_EXCEPTION,FAILED_GROUND_TRUTH_MISSING_KEY,success_rate
63,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
69,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
69,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
69,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
70,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
70,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
70,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,2,energy_cost_environmental_comfort_practicality,195,195,224506.90031051636,98635,24042,169,26,169,26,0,,,,0,0,1151.3174374898274,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8666666666666667
5,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
5,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
5,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
7,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
7,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
7,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
11,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
11,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
11,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
12,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
12,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
12,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
19,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
19,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
19,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
25,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
25,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
25,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
28,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
28,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
28,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
38,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
38,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
38,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
40,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
40,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
40,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
45,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
45,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
45,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
48,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
48,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
48,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
51,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
51,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
51,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
54,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
54,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
54,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
58,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
58,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
58,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
64,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
64,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
64,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
65,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
65,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
65,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,3,energy_cost_environmental_comfort_practicality,195,195,243139.5583152771,98635,24125,174,21,174,21,0,,,,0,0,1246.8695298219338,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8923076923076924
3,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
3,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
3,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
9,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
9,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
9,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
11,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
11,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
11,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
15,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
15,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
15,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
17,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
17,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
17,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
20,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
20,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
