model,arm,source_run,decision_type,scenario_id,failed,kendall_tau,top1,mae
gemini,default_params,,Shower,184,False,1.0,1.0,0.09583333333333333
gemini,extracted_per_run,shippedrun_01,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,extracted_per_run,shippedrun_02,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,extracted_per_run,shippedrun_03,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,extracted_per_run,shippedrun_04,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,extracted_per_run,shippedrun_05,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_control,control_01,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_control,control_02,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_control,control_03,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_reversed,reversed_01,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_reversed,reversed_02,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_reversed,reversed_03,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_reversed,reversed_04,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,order_reversed,reversed_05,Shower,184,False,0.33333333333333337,0.0,0.11916666666666664
gemini,extracted,,Shower,185,False,1.0,1.0,0.0
gemini,default_params,,Shower,185,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_01,Shower,185,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_02,Shower,185,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_03,Shower,185,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_04,Shower,185,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_05,Shower,185,False,1.0,1.0,0.0
gemini,order_control,control_01,Shower,185,False,1.0,1.0,0.0
gemini,order_control,control_02,Shower,185,False,1.0,1.0,0.0
gemini,order_control,control_03,Shower,185,False,1.0,1.0,0.0
gemini,order_reversed,reversed_01,Shower,185,False,1.0,1.0,0.0
gemini,order_reversed,reversed_02,Shower,185,False,1.0,1.0,0.0
gemini,order_reversed,reversed_03,Shower,185,False,1.0,1.0,0.0
gemini,order_reversed,reversed_04,Shower,185,False,1.0,1.0,0.0
gemini,order_reversed,reversed_05,Shower,185,False,1.0,1.0,0.0
gemini,extracted,,Shower,186,False,1.0,1.0,0.0
gemini,default_params,,Shower,186,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_01,Shower,186,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_02,Shower,186,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_03,Shower,186,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_04,Shower,186,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_05,Shower,186,False,1.0,1.0,0.0
gemini,order_control,control_01,Shower,186,False,1.0,1.0,0.0
gemini,order_control,control_02,Shower,186,False,1.0,1.0,0.0
gemini,order_control,control_03,Shower,186,False,1.0,1.0,0.0
gemini,order_reversed,reversed_01,Shower,186,False,1.0,1.0,0.0
gemini,order_reversed,reversed_02,Shower,186,False,1.0,1.0,0.0
gemini,order_reversed,reversed_03,Shower,186,False,1.0,1.0,0.0
gemini,order_reversed,reversed_04,Shower,186,False,1.0,1.0,0.0
gemini,order_reversed,reversed_05,Shower,186,False,1.0,1.0,0.0
gemini,extracted,,Shower,187,False,1.0,1.0,0.0
gemini,default_params,,Shower,187,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_01,Shower,187,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_02,Shower,187,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_03,Shower,187,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_04,Shower,187,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_05,Shower,187,False,1.0,1.0,0.0
gemini,order_control,control_01,Shower,187,False,1.0,1.0,0.0
gemini,order_control,control_02,Shower,187,False,1.0,1.0,0.0
gemini,order_control,control_03,Shower,187,False,1.0,1.0,0.0
gemini,order_reversed,reversed_01,Shower,187,False,1.0,1.0,0.0
gemini,order_reversed,reversed_02,Shower,187,False,1.0,1.0,0.0
gemini,order_reversed,reversed_03,Shower,187,False,1.0,1.0,0.0
gemini,order_reversed,reversed_04,Shower,187,False,1.0,1.0,0.0
gemini,order_reversed,reversed_05,Shower,187,False,1.0,1.0,0.0
gemini,extracted,,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,default_params,,Shower,188,False,1.0,1.0,0.06
gemini,extracted_per_run,shippedrun_01,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,extracted_per_run,shippedrun_02,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,extracted_per_run,shippedrun_03,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,extracted_per_run,shippedrun_04,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,extracted_per_run,shippedrun_05,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_control,control_01,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_control,control_02,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_control,control_03,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_reversed,reversed_01,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_reversed,reversed_02,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_reversed,reversed_03,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_reversed,reversed_04,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,order_reversed,reversed_05,Shower,188,False,0.33333333333333337,0.0,0.08
gemini,extracted,,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,default_params,,Shower,189,False,-0.33333333333333337,0.0,0.03166666666666668
gemini,extracted_per_run,shippedrun_01,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,extracted_per_run,shippedrun_02,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,extracted_per_run,shippedrun_03,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,extracted_per_run,shippedrun_04,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,extracted_per_run,shippedrun_05,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_control,control_01,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_control,control_02,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_control,control_03,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_reversed,reversed_01,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_reversed,reversed_02,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_reversed,reversed_03,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_reversed,reversed_04,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,order_reversed,reversed_05,Shower,189,False,0.33333333333333337,1.0,0.026666666666666655
gemini,extracted,,Shower,190,False,1.0,1.0,0.0
gemini,default_params,,Shower,190,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_01,Shower,190,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_02,Shower,190,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_03,Shower,190,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_04,Shower,190,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_05,Shower,190,False,1.0,1.0,0.0
gemini,order_control,control_01,Shower,190,False,1.0,1.0,0.0
gemini,order_control,control_02,Shower,190,False,1.0,1.0,0.0
gemini,order_control,control_03,Shower,190,False,1.0,1.0,0.0
gemini,order_reversed,reversed_01,Shower,190,False,1.0,1.0,0.0
gemini,order_reversed,reversed_02,Shower,190,False,1.0,1.0,0.0
gemini,order_reversed,reversed_03,Shower,190,False,1.0,1.0,0.0
gemini,order_reversed,reversed_04,Shower,190,False,1.0,1.0,0.0
gemini,order_reversed,reversed_05,Shower,190,False,1.0,1.0,0.0
gemini,extracted,,Shower,191,False,1.0,1.0,0.0
gemini,default_params,,Shower,191,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_01,Shower,191,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_02,Shower,191,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_03,Shower,191,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_04,Shower,191,False,1.0,1.0,0.0
gemini,extracted_per_run,shippedrun_05,Shower,191,False,1.0,1.0,0.0
gemini,order_control,control_01,Shower,191,False,1.0,1.0,0.0
gemini,order_control,control_02,Shower,191,False,1.0,1.0,0.0
gemini,order_control,control_03,Shower,191,False,1.0,1.0,0.0
gemini,order_reversed,reversed_01,Shower,191,False,1.0,1.0,0.0
gemini,order_reversed,reversed_02,Shower,191,False,1.0,1.0,0.0
gemini,order_reversed,reversed_03,Shower,191,False,1.0,1.0,0.0
gemini,order_reversed,reversed_04,Shower,191,False,1.0,1.0,0.0
gemini,order_reversed,reversed_05,Shower,191,False,1.0,1.0,0.0
gemini,extracted,,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,default_params,,Shower,192,False,0.33333333333333337,1.0,0.03333333333333335
gemini,extracted_per_run,shippedrun_01,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,extracted_per_run,shippedrun_02,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,extracted_per_run,shippedrun_03,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,extracted_per_run,shippedrun_04,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,extracted_per_run,shippedrun_05,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_control,control_01,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_control,control_02,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_control,control_03,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_reversed,reversed_01,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_reversed,reversed_02,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_reversed,reversed_03,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_reversed,reversed_04,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,order_reversed,reversed_05,Shower,192,False,-0.33333333333333337,0.0,0.027499999999999986
gemini,extracted,,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,default_params,,Shower,193,False,-1.0,0.0,0.13499999999999998
gemini,extracted_per_run,shippedrun_01,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,extracted_per_run,shippedrun_02,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,extracted_per_run,shippedrun_03,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,extracted_per_run,shippedrun_04,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,extracted_per_run,shippedrun_05,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_control,control_01,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_control,control_02,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_control,control_03,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_reversed,reversed_01,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_reversed,reversed_02,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_reversed,reversed_03,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_reversed,reversed_04,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,order_reversed,reversed_05,Shower,193,False,0.33333333333333337,0.0,0.04333333333333333
gemini,extracted,,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,default_params,,Shower,194,False,1.0,1.0,0.08833333333333333
gemini,extracted_per_run,shippedrun_01,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,extracted_per_run,shippedrun_02,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,extracted_per_run,shippedrun_03,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,extracted_per_run,shippedrun_04,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,extracted_per_run,shippedrun_05,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_control,control_01,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_control,control_02,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_control,control_03,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_reversed,reversed_01,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_reversed,reversed_02,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_reversed,reversed_03,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_reversed,reversed_04,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,order_reversed,reversed_05,Shower,194,False,-0.33333333333333337,0.0,0.08833333333333333
gemini,extracted,,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,default_params,,Shower,195,False,1.0,1.0,0.03583333333333333
gemini,extracted_per_run,shippedrun_01,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,extracted_per_run,shippedrun_02,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,extracted_per_run,shippedrun_03,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,extracted_per_run,shippedrun_04,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,extracted_per_run,shippedrun_05,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_control,control_01,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_control,control_02,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_control,control_03,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_reversed,reversed_01,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_reversed,reversed_02,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_reversed,reversed_03,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_reversed,reversed_04,Shower,195,False,-1.0,0.0,0.03250000000000001
gemini,order_reversed,reversed_05,Shower,195,False,-1.0,0.0,0.03250000000000001
gptoss,extracted,,HVAC,1,False,1.0,1.0,0.017499999999999977
gptoss,default_params,,HVAC,1,False,1.0,1.0,0.01166666666666664
gptoss,extracted_per_run,shippedrun_01,HVAC,1,False,1.0,1.0,0.024999999999999984
gptoss,extracted_per_run,shippedrun_02,HVAC,1,False,1.0,1.0,0.014999999999999994
gptoss,extracted_per_run,shippedrun_03,HVAC,1,False,1.0,1.0,0.012499999999999975
gptoss,extracted_per_run,shippedrun_04,HVAC,1,False,1.0,1.0,0.023333333333333317
gptoss,extracted_per_run,shippedrun_05,HVAC,1,False,1.0,1.0,0.02166666666666665
gptoss,order_control,control_01,HVAC,1,False,1.0,1.0,0.02166666666666665
gptoss,order_control,control_02,HVAC,1,False,1.0,1.0,0.02166666666666665
gptoss,order_control,control_03,HVAC,1,False,1.0,1.0,0.00999999999999999
gptoss,order_reversed,reversed_01,HVAC,1,True,,,
gptoss,order_reversed,reversed_02,HVAC,1,False,1.0,1.0,0.01999999999999998
gptoss,order_reversed,reversed_03,HVAC,1,False,1.0,1.0,0.023333333333333317
gptoss,order_reversed,reversed_04,HVAC,1,True,,,
gptoss,order_reversed,reversed_05,HVAC,1,True,,,
gptoss,extracted,,HVAC,2,False,1.0,1.0,0.01833333333333335
gptoss,default_params,,HVAC,2,False,1.0,1.0,0.03249999999999998
gptoss,extracted_per_run,shippedrun_01,HVAC,2,False,1.0,1.0,0.019166666666666683
gptoss,extracted_per_run,shippedrun_02,HVAC,2,False,1.0,1.0,0.020000000000000018
gptoss,extracted_per_run,shippedrun_03,HVAC,2,False,1.0,1.0,0.020000000000000018
gptoss,extracted_per_run,shippedrun_04,HVAC,2,False,1.0,1.0,0.017500000000000016
gptoss,extracted_per_run,shippedrun_05,HVAC,2,False,1.0,1.0,0.020000000000000018
gptoss,order_control,control_01,HVAC,2,False,1.0,1.0,0.01666666666666668
gptoss,order_control,control_02,HVAC,2,False,1.0,1.0,0.010000000000000009
gptoss,order_control,control_03,HVAC,2,False,1.0,1.0,0.019166666666666683
gptoss,order_reversed,reversed_01,HVAC,2,True,,,
gptoss,order_reversed,reversed_02,HVAC,2,False,1.0,1.0,0.020000000000000018
gptoss,order_reversed,reversed_03,HVAC,2,False,1.0,1.0,0.010000000000000009
gptoss,order_reversed,reversed_04,HVAC,2,False,1.0,1.0,0.019166666666666683
gptoss,order_reversed,reversed_05,HVAC,2,False,1.0,1.0,0.011666666666666678
gptoss,extracted,,HVAC,3,False,1.0,1.0,0.0625
gptoss,default_params,,HVAC,3,False,1.0,1.0,0.04833333333333333
gptoss,extracted_per_run,shippedrun_01,HVAC,3,True,,,
gptoss,extracted_per_run,shippedrun_02,HVAC,3,True,,,
gptoss,extracted_per_run,shippedrun_03,HVAC,3,False,1.0,1.0,0.0625
gptoss,extracted_per_run,shippedrun_04,HVAC,3,True,,,
gptoss,extracted_per_run,shippedrun_05,HVAC,3,True,,,
gptoss,order_control,control_01,HVAC,3,True,,,
gptoss,order_control,control_02,HVAC,3,True,,,
gptoss,order_control,control_03,HVAC,3,False,1.0,1.0,0.045000000000000005
gptoss,order_reversed,reversed_01,HVAC,3,True,,,
gptoss,order_reversed,reversed_02,HVAC,3,True,,,
gptoss,order_reversed,reversed_03,HVAC,3,True,,,
gptoss,order_reversed,reversed_04,HVAC,3,True,,,
gptoss,order_reversed,reversed_05,HVAC,3,False,1.0,1.0,0.04750000000000001
gptoss,extracted,,HVAC,4,False,1.0,1.0,0.01583333333333335
gptoss,default_params,,HVAC,4,False,1.0,1.0,0.043333333333333335
gptoss,extracted_per_run,shippedrun_01,HVAC,4,True,,,
gptoss,extracted_per_run,shippedrun_02,HVAC,4,False,1.0,1.0,0.01833333333333335
gptoss,extracted_per_run,shippedrun_03,HVAC,4,False,1.0,1.0,0.01833333333333335
gptoss,extracted_per_run,shippedrun_04,HVAC,4,False,1.0,1.0,0.01833333333333335
gptoss,extracted_per_run,shippedrun_05,HVAC,4,False,1.0,1.0,0.022500000000000003
gptoss,order_control,control_01,HVAC,4,False,1.0,1.0,0.08083333333333333
gptoss,order_control,control_02,HVAC,4,False,1.0,1.0,0.08583333333333333
gptoss,order_control,control_03,HVAC,4,False,0.33333333333333337,0.0,0.08750000000000001
gptoss,order_reversed,reversed_01,HVAC,4,True,,,
gptoss,order_reversed,reversed_02,HVAC,4,True,,,
gptoss,order_reversed,reversed_03,HVAC,4,False,1.0,1.0,0.01833333333333335
gptoss,order_reversed,reversed_04,HVAC,4,True,,,
gptoss,order_reversed,reversed_05,HVAC,4,False,1.0,1.0,0.08083333333333333
gptoss,extracted,,HVAC,5,False,1.0,1.0,0.09666666666666668
gptoss,default_params,,HVAC,5,False,0.33333333333333337,1.0,0.020833333333333325
gptoss,extracted_per_run,shippedrun_01,HVAC,5,True,,,
gptoss,extracted_per_run,shippedrun_02,HVAC,5,True,,,
gptoss,extracted_per_run,shippedrun_03,HVAC,5,True,,,
gptoss,extracted_per_run,shippedrun_04,HVAC,5,False,1.0,1.0,0.09916666666666667
gptoss,extracted_per_run,shippedrun_05,HVAC,5,False,1.0,1.0,0.1025
gptoss,order_control,control_01,HVAC,5,True,,,
gptoss,order_control,control_02,HVAC,5,True,,,
gptoss,order_control,control_03,HVAC,5,False,1.0,1.0,0.08916666666666666
gptoss,order_reversed,reversed_01,HVAC,5,True,,,
gptoss,order_reversed,reversed_02,HVAC,5,False,1.0,1.0,0.09083333333333332
gptoss,order_reversed,reversed_03,HVAC,5,False,1.0,1.0,0.09916666666666667
gptoss,order_reversed,reversed_04,HVAC,5,False,1.0,1.0,0.07083333333333335
gptoss,order_reversed,reversed_05,HVAC,5,False,1.0,1.0,0.08916666666666666
gptoss,extracted,,HVAC,6,False,1.0,1.0,0.07916666666666665
gptoss,default_params,,HVAC,6,False,1.0,1.0,0.08249999999999999
gptoss,extracted_per_run,shippedrun_01,HVAC,6,True,,,
gptoss,extracted_per_run,shippedrun_02,HVAC,6,False,1.0,1.0,0.07999999999999999
gptoss,extracted_per_run,shippedrun_03,HVAC,6,False,1.0,1.0,0.08416666666666665
gptoss,extracted_per_run,shippedrun_04,HVAC,6,False,1.0,1.0,0.075
gptoss,extracted_per_run,shippedrun_05,HVAC,6,False,1.0,1.0,0.075
gptoss,order_control,control_01,HVAC,6,False,1.0,1.0,0.075
gptoss,order_control,control_02,HVAC,6,False,1.0,1.0,0.08249999999999999
gptoss,order_control,control_03,HVAC,6,False,1.0,1.0,0.075
gptoss,order_reversed,reversed_01,HVAC,6,False,1.0,1.0,0.07999999999999999
gptoss,order_reversed,reversed_02,HVAC,6,False,1.0,1.0,0.0825
gptoss,order_reversed,reversed_03,HVAC,6,True,,,
gptoss,order_reversed,reversed_04,HVAC,6,False,1.0,1.0,0.09249999999999999
gptoss,order_reversed,reversed_05,HVAC,6,False,1.0,1.0,0.075
gptoss,extracted,,HVAC,7,False,1.0,1.0,0.11749999999999998
gptoss,default_params,,HVAC,7,False,1.0,1.0,0.12666666666666668
gptoss,extracted_per_run,shippedrun_01,HVAC,7,False,1.0,1.0,0.12249999999999998
gptoss,extracted_per_run,shippedrun_02,HVAC,7,False,1.0,1.0,0.1108333333333333
gptoss,extracted_per_run,shippedrun_03,HVAC,7,True,,,
gptoss,extracted_per_run,shippedrun_04,HVAC,7,False,1.0,1.0,0.1158333333333333
gptoss,extracted_per_run,shippedrun_05,HVAC,7,False,1.0,1.0,0.1158333333333333
gptoss,order_control,control_01,HVAC,7,False,1.0,1.0,0.1108333333333333
gptoss,order_control,control_02,HVAC,7,False,1.0,1.0,0.1158333333333333
gptoss,order_control,control_03,HVAC,7,False,1.0,1.0,0.1158333333333333
gptoss,order_reversed,reversed_01,HVAC,7,True,,,
gptoss,order_reversed,reversed_02,HVAC,7,True,,,
gptoss,order_reversed,reversed_03,HVAC,7,False,1.0,1.0,0.1108333333333333
gptoss,order_reversed,reversed_04,HVAC,7,False,1.0,1.0,0.11999999999999995
gptoss,order_reversed,reversed_05,HVAC,7,False,1.0,1.0,0.1108333333333333
gptoss,extracted,,HVAC,8,False,1.0,1.0,0.020833333333333315
gptoss,default_params,,HVAC,8,False,1.0,1.0,0.01166666666666664
gptoss,extracted_per_run,shippedrun_01,HVAC,8,False,1.0,1.0,0.020833333333333332
gptoss,extracted_per_run,shippedrun_02,HVAC,8,True,,,
gptoss,extracted_per_run,shippedrun_03,HVAC,8,False,1.0,1.0,0.023333333333333334
gptoss,extracted_per_run,shippedrun_04,HVAC,8,False,1.0,1.0,0.020833333333333332
gptoss,extracted_per_run,shippedrun_05,HVAC,8,False,1.0,1.0,0.12249999999999998
gptoss,order_control,control_01,HVAC,8,False,1.0,1.0,0.030833333333333313
gptoss,order_control,control_02,HVAC,8,True,,,
gptoss,order_control,control_03,HVAC,8,False,1.0,1.0,0.020833333333333332
gptoss,order_reversed,reversed_01,HVAC,8,False,1.0,1.0,0.03083333333333334
gptoss,order_reversed,reversed_02,HVAC,8,False,1.0,1.0,0.023333333333333334
gptoss,order_reversed,reversed_03,HVAC,8,False,1.0,1.0,0.02833333333333334
gptoss,order_reversed,reversed_04,HVAC,8,False,1.0,1.0,0.013333333333333327
gptoss,order_reversed,reversed_05,HVAC,8,False,1.0,1.0,0.013333333333333327
gptoss,extracted,,HVAC,9,False,1.0,1.0,0.030833333333333324
gptoss,default_params,,HVAC,9,False,1.0,1.0,0.04083333333333335
gptoss,extracted_per_run,shippedrun_01,HVAC,9,False,1.0,1.0,0.02
gptoss,extracted_per_run,shippedrun_02,HVAC,9,True,,,
gptoss,extracted_per_run,shippedrun_03,HVAC,9,False,1.0,1.0,0.03833333333333333
gptoss,extracted_per_run,shippedrun_04,HVAC,9,True,,,
gptoss,extracted_per_run,shippedrun_05,HVAC,9,False,1.0,1.0,0.03833333333333333
gptoss,order_control,control_01,HVAC,9,False,1.0,1.0,0.04083333333333333
gptoss,order_control,control_02,HVAC,9,True,,,
gptoss,order_control,control_03,HVAC,9,False,1.0,1.0,0.02
gptoss,order_reversed,reversed_01,HVAC,9,False,1.0,1.0,0.04083333333333333
gptoss,order_reversed,reversed_02,HVAC,9,False,1.0,1.0,0.017499999999999998
gptoss,order_reversed,reversed_03,HVAC,9,False,1.0,1.0,0.03833333333333333
gptoss,order_reversed,reversed_04,HVAC,9,False,1.0,1.0,0.04083333333333333
gptoss,order_reversed,reversed_05,HVAC,9,False,1.0,1.0,0.02
gptoss,extracted,,HVAC,10,False,1.0,1.0,0.0025000000000000022
gptoss,default_params,,HVAC,10,False,1.0,1.0,0.020000000000000018
gptoss,extracted_per_run,shippedrun_01,HVAC,10,False,1.0,1.0,0.000833333333333334
gptoss,extracted_per_run,shippedrun_02,HVAC,10,False,1.0,1.0,0.0050000000000000044
gptoss,extracted_per_run,shippedrun_03,HVAC,10,False,1.0,1.0,0.0
gptoss,extracted_per_run,shippedrun_04,HVAC,10,False,1.0,1.0,0.0050000000000000044
gptoss,extracted_per_run,shippedrun_05,HVAC,10,False,1.0,1.0,0.0
gptoss,order_control,control_01,HVAC,10,False,1.0,1.0,0.0050000000000000044
gptoss,order_control,control_02,HVAC,10,False,1.0,1.0,0.001666666666666668
gptoss,order_control,control_03,HVAC,10,False,1.0,1.0,0.0
gptoss,order_reversed,reversed_01,HVAC,10,True,,,
gptoss,order_reversed,reversed_02,HVAC,10,False,1.0,1.0,0.001666666666666668
gptoss,order_reversed,reversed_03,HVAC,10,False,1.0,1.0,0.000833333333333334
gptoss,order_reversed,reversed_04,HVAC,10,False,1.0,1.0,0.001666666666666668
gptoss,order_reversed,reversed_05,HVAC,10,True,,,
gptoss,extracted,,HVAC,11,False,1.0,1.0,0.026666666666666655
gptoss,default_params,,HVAC,11,False,1.0,1.0,0.07166666666666667
gptoss,extracted_per_run,shippedrun_01,HVAC,11,False,1.0,1.0,0.024166666666666652
gptoss,extracted_per_run,shippedrun_02,HVAC,11,True,,,
gptoss,extracted_per_run,shippedrun_03,HVAC,11,True,,,
gptoss,extracted_per_run,shippedrun_04,HVAC,11,True,,,
gptoss,extracted_per_run,shippedrun_05,HVAC,11,False,1.0,1.0,0.03249999999999997
gptoss,order_control,control_01,HVAC,11,True,,,
gptoss,order_control,control_02,HVAC,11,True,,,
gptoss,order_control,control_03,HVAC,11,True,,,
gptoss,order_reversed,reversed_01,HVAC,11,False,1.0,1.0,0.015000000000000013
gptoss,order_reversed,reversed_02,HVAC,11,True,,,
gptoss,order_reversed,reversed_03,HVAC,11,True,,,
gptoss,order_reversed,reversed_04,HVAC,11,False,1.0,1.0,0.02
gptoss,order_reversed,reversed_05,HVAC,11,True,,,
gptoss,extracted,,HVAC,12,False,1.0,1.0,0.03249999999999997
gptoss,default_params,,HVAC,12,False,1.0,1.0,0.053333333333333295
gptoss,extracted_per_run,shippedrun_01,HVAC,12,True,,,
gptoss,extracted_per_run,shippedrun_02,HVAC,12,False,1.0,1.0,0.03249999999999997
gptoss,extracted_per_run,shippedrun_03,HVAC,12,True,,,
gptoss,extracted_per_run,shippedrun_04,HVAC,12,False,1.0,1.0,0.03249999999999997
gptoss,extracted_per_run,shippedrun_05,HVAC,12,True,,,
gptoss,order_control,control_01,HVAC,12,True,,,
gptoss,order_control,control_02,HVAC,12,True,,,
